Feature,Weight
cat__Sender_Sector_2509.0,0.5481920785344554
cat__Sender_Sector_5355.0,0.5481886569564842
cat__Sender_Sector_12297.0,0.548186828303949
cat__Sender_Sector_47434.0,0.548182709123451
cat__Sender_Sector_29486.0,0.54817443022106
cat__Sender_Sector_7466.0,0.5481694214309002
cat__Sender_Sector_47550.0,0.5481639368300755
cat__Sender_Sector_10389.0,0.5481420265716311
cat__Sender_Sector_11841.0,0.5481417028455107
cat__Sender_Sector_861.0,0.5481393167145473
cat__Sender_Sector_8830.0,0.5481260437853724
cat__Sender_Sector_30939.0,0.548125144258915
cat__Sender_Sector_36755.0,0.5481230724266266
cat__Sender_Sector_48654.0,0.5481115940819739
cat__Sender_Sector_1469.0,0.548110816289033
cat__Sender_Sector_48253.0,0.5481060750984897
cat__Sender_Sector_28051.0,0.5481053198746599
cat__Sender_Sector_8657.0,0.548081940873169
cat__Sender_Sector_11584.0,0.5480718511873777
cat__Sender_Sector_42674.0,0.5480672518670304
cat__Sender_Sector_10183.0,0.5480671962714502
cat__Sender_Sector_37359.0,0.5480541735156311
cat__Sender_Sector_31019.0,0.5480516008997043
cat__Sender_Sector_23442.0,0.5480511218478807
cat__Sender_Sector_34319.0,0.5480477877384382
cat__Sender_Sector_1641.0,0.5480397536077015
cat__Sender_Sector_25324.0,0.5480383595151329
cat__Sender_Sector_31955.0,0.5480376023605896
cat__Sender_Sector_26246.0,0.5480083898016279
cat__Sender_Sector_20643.0,0.5480073859463755
cat__Sender_Sector_17391.0,0.5480042406228067
cat__Sender_Sector_21024.0,0.5479944003455101
cat__Sender_Sector_44575.0,0.5479924645351165
cat__Sender_Sector_42875.0,0.5479885822221814
cat__Sender_Sector_39628.0,0.5479747660282052
cat__Sender_Sector_49294.0,0.5479636391513921
cat__Sender_Sector_5606.0,0.5479635331233496
cat__Sender_Sector_36759.0,0.5479605778541143
cat__Sender_Sector_31119.0,0.5479592135758895
cat__Sender_Sector_32925.0,0.547956557278722
cat__Sender_Sector_10072.0,0.5479384925833143
cat__Sender_Sector_15975.0,0.54792894621231
cat__Sender_Sector_44479.0,0.5478840321446741
cat__Sender_Sector_27456.0,0.5478757111551195
cat__Sender_Sector_22847.0,0.5478687584719496
cat__Sender_Sector_18364.0,0.5478618896031552
cat__Sender_Sector_27477.0,0.5478563839438835
cat__Sender_Sector_32277.0,0.5478508098593298
cat__Sender_Sector_45199.0,0.5478375152040672
cat__Sender_Sector_48432.0,0.5478339919505287
cat__Sender_Sector_7928.0,0.5478333687129378
cat__Sender_Sector_13131.0,0.5478267771907461
cat__Sender_Sector_2930.0,0.5478025299874623
cat__Sender_Sector_36488.0,0.5477961536246598
cat__Sender_Sector_15450.0,0.5477955376731867
cat__Sender_Sector_37561.0,0.5477933654227625
cat__Sender_Sector_16129.0,0.547788296739595
cat__Sender_Sector_1157.0,0.547778449554475
cat__Sender_Sector_15373.0,0.5477670377222336
cat__Sender_Sector_39024.0,0.547761051109354
cat__Sender_Sector_16356.0,0.5477564745860348
cat__Sender_Sector_28101.0,0.5477557819097068
cat__Sender_Sector_40855.0,0.5477541052654886
cat__Sender_Sector_14186.0,0.5477447531964564
cat__Sender_Sector_17859.0,0.547743775023283
cat__Sender_Sector_46245.0,0.5477301194281085
cat__Sender_Sector_19206.0,0.5477291796392219
cat__Sender_Sector_29406.0,0.5477161963227971
cat__Sender_Sector_47298.0,0.5477135088939442
cat__Sender_Sector_2007.0,0.5476848034004883
cat__Sender_Sector_13736.0,0.5476777313161059
cat__Sender_Sector_3086.0,0.5476777233255435
cat__Sender_Sector_10674.0,0.5476716951597895
cat__Sender_Sector_2618.0,0.5476586616996214
cat__Sender_Sector_36544.0,0.547652385820968
cat__Sender_Sector_35625.0,0.547645266114643
cat__Sender_Sector_31252.0,0.5476441501843579
cat__Sender_Sector_9784.0,0.5476436419123898
cat__Sender_Sector_10800.0,0.5476069313848628
cat__Sender_Sector_10615.0,0.5476052799110985
cat__Sender_Sector_20082.0,0.5476040314610264
cat__Sender_Sector_16707.0,0.54760373109576
cat__Sender_Sector_36995.0,0.5475971942968572
cat__Sender_Sector_29255.0,0.5475822923756931
cat__Sender_Sector_21059.0,0.5475759128298631
cat__Sender_Sector_46899.0,0.5475752864722124
cat__Sender_Sector_31795.0,0.547571028566243
cat__Sender_Sector_43160.0,0.5475566538054686
cat__Sender_Sector_11571.0,0.5475297940020586
cat__Sender_Sector_40414.0,0.5475215972638415
cat__Sender_Sector_7447.0,0.5475212417467102
cat__Sender_Sector_18107.0,0.5475172902385836
cat__Sender_Sector_3781.0,0.5475154789698686
cat__Sender_Sector_16936.0,0.547513163252259
cat__Sender_Sector_19980.0,0.5475128120497565
cat__Sender_Sector_42837.0,0.5474867317738883
cat__Sender_Sector_37902.0,0.5474831149387416
cat__Sender_Sector_37110.0,0.5474647901274925
cat__Sender_Sector_35213.0,0.5474598325862282
cat__Sender_Sector_4657.0,0.5474588413307597
cat__Sender_Sector_18096.0,0.5474588041974128
cat__Sender_Sector_11035.0,0.5474587453523162
cat__Sender_Sector_20183.0,0.5474584342516967
cat__Sender_Sector_15576.0,0.5474537379766627
cat__Sender_Sector_22192.0,0.5474521514293876
cat__Sender_Sector_31108.0,0.5474398667753645
cat__Sender_Sector_38049.0,0.5474053968785024
cat__Sender_Sector_37009.0,0.5473980759060215
cat__Sender_Sector_35389.0,0.5473978884880993
cat__Sender_Sector_46622.0,0.547389070101444
cat__Sender_Sector_17690.0,0.5473796330509935
cat__Sender_Sector_37193.0,0.5473655261897553
cat__Sender_Sector_46233.0,0.5473622282813744
cat__Sender_Sector_7369.0,0.5473591094238417
cat__Sender_Sector_21441.0,0.5473470718279653
cat__Sender_Sector_19873.0,0.5473466004191538
cat__Sender_Sector_41033.0,0.5473402832712044
cat__Sender_Sector_16223.0,0.5473372074538229
cat__Sender_Sector_33981.0,0.5473250661959055
cat__Sender_Sector_30072.0,0.5473117997342019
cat__Sender_Sector_8703.0,0.5473059650510445
cat__Sender_Sector_42321.0,0.5472979847542166
cat__Sender_Sector_26792.0,0.5472910273310616
cat__Sender_Sector_11984.0,0.5472859316710619
cat__Sender_Sector_23339.0,0.5472682237334647
cat__Sender_Sector_30063.0,0.5472526728939441
cat__Sender_Sector_24384.0,0.5472417782020496
cat__Sender_Sector_18930.0,0.5472351495148644
cat__Sender_Sector_49677.0,0.547212824153428
cat__Sender_Sector_3342.0,0.5472114263573529
cat__Sender_Sector_24646.0,0.5472108193466279
cat__Sender_Sector_42397.0,0.5471930441936879
cat__Sender_Sector_18882.0,0.547191795281303
cat__Sender_Sector_27304.0,0.5471830748853185
cat__Sender_Sector_10093.0,0.5471671609462738
cat__Sender_Sector_1679.0,0.5471576224298206
cat__Sender_Sector_36350.0,0.5471451179929804
cat__Sender_Sector_1686.0,0.5471445776481733
cat__Sender_Sector_5519.0,0.5471424787771876
cat__Sender_Sector_33319.0,0.5471314785396378
cat__Sender_Sector_9577.0,0.5471299135291621
cat__Sender_Sector_46160.0,0.5471150048352658
cat__Sender_Sector_35197.0,0.5471088034049288
cat__Sender_Sector_2016.0,0.547098305505841
cat__Sender_Sector_2251.0,0.5470902111279345
cat__Sender_Sector_26363.0,0.5470799613725654
cat__Sender_Sector_24718.0,0.5470778449635801
cat__Sender_Sector_46095.0,0.5470566766111914
cat__Sender_Sector_21020.0,0.5470366284271695
cat__Sender_Sector_15877.0,0.5470229638836468
cat__Sender_Sector_42149.0,0.5470145498268958
cat__Sender_Sector_16701.0,0.5470117884835028
cat__Sender_Sector_42558.0,0.5470090748914263
cat__Sender_Sector_23999.0,0.5469883797302258
cat__Sender_Sector_13375.0,0.5469868790495422
cat__Sender_Sector_35796.0,0.5469709659497922
cat__Sender_Sector_46254.0,0.5469593034011238
cat__Sender_Sector_30485.0,0.5469456577534512
cat__Sender_Sector_23534.0,0.546924110278117
cat__Sender_Sector_35124.0,0.5469236094693399
cat__Sender_Sector_17991.0,0.5469064411376422
cat__Sender_Sector_22627.0,0.5469036744233426
cat__Sender_Sector_15452.0,0.5469010848508687
cat__Sender_Sector_14575.0,0.5468896553827268
cat__Sender_Sector_32343.0,0.5468882462358504
cat__Sender_Sector_48376.0,0.5468873063972091
cat__Sender_Sector_44624.0,0.5468870221542418
cat__Sender_Sector_17948.0,0.546862497082631
cat__Sender_Sector_38226.0,0.5468575163022312
cat__Sender_Sector_38122.0,0.5468528467637976
cat__Sender_Sector_11457.0,0.5468519042760129
cat__Sender_Sector_11104.0,0.546845461403802
cat__Sender_Sector_15764.0,0.5468432541095343
cat__Sender_Sector_43137.0,0.5468220524222722
cat__Sender_Sector_10250.0,0.5468194584479249
cat__Sender_Sector_43457.0,0.5468181439607294
cat__Sender_Sector_9869.0,0.5468168134793752
cat__Sender_Sector_26770.0,0.546815027668522
cat__Sender_Sector_33336.0,0.546814117542253
cat__Sender_Sector_13677.0,0.5468066470463981
cat__Sender_Sector_29293.0,0.5467936963468799
cat__Sender_Sector_49731.0,0.5467869084596034
cat__Sender_Sector_1783.0,0.5467792529108849
cat__Sender_Sector_17303.0,0.5467698009186572
cat__Sender_Sector_39252.0,0.5467695664480103
cat__Sender_Sector_20246.0,0.5467655573341131
cat__Sender_Sector_49804.0,0.546763546739525
cat__Sender_Sector_38069.0,0.5467586301158132
cat__Sender_Sector_16743.0,0.5467563050101161
cat__Sender_Sector_44027.0,0.5467554726332369
cat__Sender_Sector_13299.0,0.5467343900908528
cat__Sender_Sector_11700.0,0.5467308299137532
cat__Sender_Sector_26872.0,0.5467282074898623
cat__Sender_Sector_38782.0,0.546720692983027
cat__Sender_Sector_39207.0,0.5467206541726046
cat__Sender_Sector_14275.0,0.5467205008470328
cat__Sender_Sector_37835.0,0.5467139937023838
cat__Sender_Sector_38981.0,0.5467064256471516
cat__Sender_Sector_2991.0,0.5466906424461667
cat__Sender_Sector_29607.0,0.5466896618962487
cat__Sender_Sector_41856.0,0.5466823026026804
cat__Sender_Sector_9959.0,0.5466806782403402
cat__Sender_Sector_9360.0,0.5466781944063049
cat__Sender_Sector_35927.0,0.5466672801563793
cat__Sender_Sector_32833.0,0.5466475098569522
cat__Sender_Sector_32839.0,0.5466310199924822
cat__Sender_Sector_13585.0,0.5466266484816817
cat__Sender_Sector_14030.0,0.5466248079280345
cat__Sender_Sector_12122.0,0.5466016947233976
cat__Sender_Sector_7958.0,0.5465988621046554
cat__Sender_Sector_15533.0,0.5465979710793958
cat__Sender_Sector_16967.0,0.5465970396379283
cat__Sender_Sector_41397.0,0.5465909364898133
cat__Sender_Sector_19421.0,0.5465842847464373
cat__Sender_Sector_46842.0,0.546582189745882
cat__Sender_Sector_12781.0,0.5465803915831904
cat__Sender_Sector_33745.0,0.5465642111859637
cat__Sender_Sector_19538.0,0.5465559313870385
cat__Sender_Sector_4904.0,0.5465486408171787
cat__Sender_Sector_26511.0,0.5465473929329557
cat__Sender_Sector_7064.0,0.5465390153855814
cat__Sender_Sector_265.0,0.5465371393404219
cat__Sender_Sector_26965.0,0.5465248557809346
cat__Sender_Sector_30685.0,0.5465172692115593
cat__Sender_Sector_47095.0,0.5465096806102696
cat__Sender_Sector_33494.0,0.5465000344275325
cat__Sender_Sector_43064.0,0.5464966432210745
cat__Sender_Sector_43727.0,0.5464633119000492
cat__Sender_Sector_28757.0,0.5464591555574031
cat__Sender_Sector_27643.0,0.5464591152645325
cat__Sender_Sector_37187.0,0.5464545159502797
cat__Sender_Sector_17085.0,0.5464399158929933
cat__Sender_Sector_32333.0,0.5464239783226463
cat__Sender_Sector_5712.0,0.5464159364155226
cat__Sender_Sector_267.0,0.5464150133925804
cat__Sender_Sector_126.0,0.5464135205200079
cat__Sender_Sector_20572.0,0.5464005437102291
cat__Sender_Sector_30754.0,0.5463997527193079
cat__Sender_Sector_28756.0,0.5463924104210278
cat__Sender_Sector_38627.0,0.5463655312984268
cat__Sender_Sector_2097.0,0.5463467414785521
cat__Sender_Sector_1794.0,0.5463454504060181
cat__Sender_Sector_25124.0,0.5463447907390476
cat__Sender_Sector_16392.0,0.5463308382623586
cat__Sender_Sector_2725.0,0.5463272237543522
cat__Sender_Sector_3853.0,0.5463238800756786
cat__Sender_Sector_25800.0,0.546319655542882
cat__Sender_Sector_11306.0,0.546318939931668
cat__Sender_Sector_46614.0,0.5463148751177377
cat__Sender_Sector_20723.0,0.5463095441884305
cat__Sender_Sector_21991.0,0.5463021719089667
cat__Sender_Sector_18792.0,0.546294004470234
cat__Sender_Sector_11068.0,0.5462870884458922
cat__Sender_Sector_399.0,0.5462815305120681
cat__Sender_Sector_27182.0,0.546271758142757
cat__Sender_Sector_21177.0,0.5462415580927534
cat__Sender_Sector_38246.0,0.5462344910814309
cat__Sender_Sector_11286.0,0.5462286430974178
cat__Sender_Sector_16302.0,0.5462280323120983
cat__Sender_Sector_41826.0,0.5462212841187343
cat__Sender_Sector_46610.0,0.5461902266146299
cat__Sender_Sector_31059.0,0.5461811659252833
cat__Sender_Sector_45816.0,0.5461804608781794
cat__Sender_Sector_39429.0,0.54617124270587
cat__Sender_Sector_12346.0,0.5461694723054469
cat__Sender_Sector_46996.0,0.5461653519657543
cat__Sender_Sector_45885.0,0.5461566456698785
cat__Sender_Sector_49842.0,0.5461488211010405
cat__Sender_Sector_12045.0,0.5461393924514093
cat__Sender_Sector_24090.0,0.5461324930317705
cat__Sender_Sector_31131.0,0.5460627333375843
cat__Sender_Sector_17468.0,0.5460273521011441
cat__Sender_Sector_8396.0,0.5460241903825293
cat__Sender_Sector_12058.0,0.5460225480914336
cat__Sender_Sector_29439.0,0.5460188037742033
cat__Sender_Sector_20055.0,0.5460074337578211
cat__Sender_Sector_29031.0,0.5460068814112087
cat__Sender_Sector_47018.0,0.5460064883526963
cat__Sender_Sector_32523.0,0.5459967803389448
cat__Sender_Sector_33602.0,0.545995087223431
cat__Sender_Sector_30628.0,0.5459804503127889
cat__Sender_Sector_24036.0,0.5459799386999509
cat__Sender_Sector_35650.0,0.5459799083733784
cat__Sender_Sector_22348.0,0.5459767150594977
cat__Sender_Sector_10848.0,0.5459646683372968
cat__Sender_Sector_46815.0,0.5459548462757692
cat__Sender_Sector_35441.0,0.5459409383264369
cat__Sender_Sector_31214.0,0.5459296337367212
cat__Sender_Sector_2817.0,0.5459264010065323
cat__Sender_Sector_34380.0,0.5459205524242696
cat__Sender_Sector_21601.0,0.5459089932740915
cat__Sender_Sector_44464.0,0.5459008968692098
cat__Sender_Sector_36305.0,0.5459004476767157
cat__Sender_Sector_22946.0,0.5458875735837336
cat__Sender_Sector_12854.0,0.5458748436259773
cat__Sender_Sector_17340.0,0.5458703978083765
cat__Sender_Sector_14969.0,0.545867268165485
cat__Sender_Sector_33657.0,0.5458623628356374
cat__Sender_Sector_47632.0,0.5458380599735271
cat__Sender_Sector_41601.0,0.5458358737467518
cat__Sender_Sector_30603.0,0.545829914842411
cat__Sender_Sector_20712.0,0.5458200524024328
cat__Sender_Sector_26881.0,0.5458160674109626
cat__Sender_Sector_24002.0,0.5458059663346346
cat__Sender_Sector_47391.0,0.5458023279499286
cat__Sender_Sector_30599.0,0.5457940227136442
cat__Sender_Sector_26249.0,0.5457759378539342
cat__Sender_Sector_46347.0,0.5457695311024506
cat__Sender_Sector_11269.0,0.5457689858711502
cat__Sender_Sector_14089.0,0.5457685544918158
cat__Sender_Sector_1190.0,0.5457617696977993
cat__Sender_Sector_12794.0,0.5457309922426603
cat__Sender_Sector_35684.0,0.5457289766907917
cat__Sender_Sector_18386.0,0.5457289499137826
cat__Sender_Sector_3425.0,0.5457100368773282
cat__Sender_Sector_40243.0,0.5457014754186941
cat__Sender_Sector_33377.0,0.5456971202390053
cat__Sender_Sector_31532.0,0.5456964137660469
cat__Sender_Sector_29959.0,0.5456845742614067
cat__Sender_Sector_11808.0,0.5456806514097902
cat__Sender_Sector_9119.0,0.5456779824434026
cat__Sender_Sector_24099.0,0.545675980424894
cat__Sender_Sector_34872.0,0.5456599763973876
cat__Sender_Sector_21733.0,0.5456528613068532
cat__Sender_Sector_18493.0,0.5456301245269586
cat__Sender_Sector_30801.0,0.5456265615791679
cat__Sender_Sector_49882.0,0.54562194484785
cat__Sender_Sector_18729.0,0.5456050901650549
cat__Sender_Sector_23574.0,0.5456005039592685
cat__Sender_Sector_32695.0,0.5455977414067286
cat__Sender_Sector_28963.0,0.5455938591532593
cat__Sender_Sector_6497.0,0.5455915029771277
cat__Sender_Sector_17761.0,0.5455570439968567
cat__Sender_Sector_16749.0,0.5455489963810723
cat__Sender_Sector_46692.0,0.5455478287517113
cat__Sender_Sector_38218.0,0.5455446715032448
cat__Sender_Sector_33624.0,0.5455377200491357
cat__Sender_Sector_6078.0,0.5455362680064814
cat__Sender_Sector_2949.0,0.5455318994528573
cat__Sender_Sector_47881.0,0.5455305777628038
cat__Sender_Sector_47350.0,0.5455270731012114
cat__Sender_Sector_14947.0,0.5455225641749637
cat__Sender_Sector_5619.0,0.5455191612511143
cat__Sender_Sector_9808.0,0.5455180169568697
cat__Sender_Sector_29462.0,0.5455146284154794
cat__Sender_Sector_34600.0,0.5455101856109806
cat__Sender_Sector_25175.0,0.5454891769923147
cat__Sender_Sector_25995.0,0.5454832436329259
cat__Sender_Sector_7897.0,0.5454702942978412
cat__Sender_Sector_27549.0,0.5454643136682418
cat__Sender_Sector_32215.0,0.5454471474383362
cat__Sender_Sector_44476.0,0.5454345389736688
cat__Sender_Sector_30356.0,0.545433702160784
cat__Sender_Sector_43536.0,0.5453867986112795
cat__Sender_Sector_3053.0,0.5453801144955003
cat__Sender_Sector_34521.0,0.5453757559271851
cat__Sender_Sector_34896.0,0.5453719406825688
cat__Sender_Sector_10346.0,0.5453552859758573
cat__Sender_Sector_5051.0,0.5453517345927454
cat__Sender_Sector_16317.0,0.5453211704289052
cat__Sender_Sector_31401.0,0.5453111610374879
cat__Sender_Sector_22133.0,0.5453047064224599
cat__Sender_Sector_46127.0,0.5452932963025185
cat__Sender_Sector_28074.0,0.5452880579071318
cat__Sender_Sector_32989.0,0.545286012792741
cat__Sender_Sector_10241.0,0.5452774740828602
cat__Sender_Sector_32336.0,0.5452660591141596
cat__Sender_Sector_49733.0,0.5452501117899038
cat__Sender_Sector_47237.0,0.5452255632158302
cat__Sender_Sector_20067.0,0.5452245283164076
cat__Sender_Sector_17268.0,0.5452212450620639
cat__Sender_Sector_13521.0,0.5452146648688967
cat__Sender_Sector_28539.0,0.5452129515107625
cat__Sender_Sector_34007.0,0.5452094564256078
cat__Sender_Sector_33432.0,0.5452062885086132
cat__Sender_Sector_16284.0,0.5451912094376987
cat__Sender_Sector_15663.0,0.545188355928584
cat__Sender_Sector_928.0,0.5451822771469242
cat__Sender_Sector_8244.0,0.5451755488062922
cat__Sender_Sector_11831.0,0.5451681928588842
cat__Sender_Sector_47583.0,0.5451583348321071
cat__Sender_Sector_34496.0,0.5451529317793324
cat__Sender_Sector_1099.0,0.5451506384363182
cat__Sender_Sector_49283.0,0.5451491585207182
cat__Sender_Sector_26253.0,0.5451233882263844
cat__Sender_Sector_7219.0,0.5451199258131606
cat__Sender_Sector_41481.0,0.545115628534934
cat__Sender_Sector_7556.0,0.5451151864801734
cat__Sender_Sector_27084.0,0.5451146092488041
cat__Sender_Sector_23293.0,0.5451012022716855
cat__Sender_Sector_10501.0,0.5450971740445114
cat__Sender_Sector_2437.0,0.5450714618154674
cat__Sender_Sector_39362.0,0.5450317128772295
cat__Sender_Sector_25399.0,0.5450265556443694
cat__Sender_Sector_6825.0,0.5450255483629969
cat__Sender_Sector_35720.0,0.5450196819930732
cat__Sender_Sector_15699.0,0.5450080980516293
cat__Sender_Sector_131.0,0.5449927270651472
cat__Sender_Sector_33724.0,0.5449910438509636
cat__Sender_Sector_39775.0,0.5449821913056508
cat__Sender_Sector_47457.0,0.5449537049855726
cat__Sender_Sector_48792.0,0.5449527645689123
cat__Sender_Sector_34377.0,0.5449491816596916
cat__Sender_Sector_48655.0,0.5449459751544028
cat__Sender_Sector_31951.0,0.5449379599170627
cat__Sender_Sector_3900.0,0.5449378874819442
cat__Sender_Sector_23376.0,0.5449147345838399
cat__Sender_Sector_14622.0,0.5449146780368016
cat__Sender_Sector_11868.0,0.5449134951665271
cat__Sender_Sector_4371.0,0.5449068495651403
cat__Sender_Sector_49332.0,0.5449053622761196
cat__Sender_Sector_21281.0,0.5448882944696467
cat__Sender_Sector_15101.0,0.5448853996934533
cat__Sender_Sector_32496.0,0.5448846998290006
cat__Sender_Sector_32866.0,0.5448772911441413
cat__Sender_Sector_29041.0,0.5448649876679886
cat__Sender_Sector_2238.0,0.54486097648153
cat__Sender_Sector_1771.0,0.5448589580265595
cat__Sender_Sector_398.0,0.5448565429061952
cat__Sender_Sector_35868.0,0.5448560625790005
cat__Sender_Sector_19916.0,0.544839178461668
cat__Sender_Sector_43283.0,0.5448299363956967
cat__Sender_Sector_1696.0,0.5448297129326033
cat__Sender_Sector_14255.0,0.5448041862136812
cat__Sender_Sector_18296.0,0.5447945333074655
cat__Sender_Sector_8631.0,0.5447881125857654
cat__Sender_Sector_16943.0,0.5447847181933727
cat__Sender_Sector_11304.0,0.5447631493128802
cat__Sender_Sector_40299.0,0.5447567877412082
cat__Sender_Sector_34036.0,0.5447363596411021
cat__Sender_Sector_25436.0,0.5447220638167605
cat__Sender_Sector_763.0,0.5447212149285372
cat__Sender_Sector_22174.0,0.5447165061921427
cat__Sender_Sector_31895.0,0.5447161850516901
cat__Sender_Sector_44752.0,0.54471547975207
cat__Sender_Sector_14543.0,0.5447109517055052
cat__Sender_Sector_24385.0,0.5447085326803498
cat__Sender_Sector_36527.0,0.5446937546756632
cat__Sender_Sector_34371.0,0.544684823588748
cat__Sender_Sector_15549.0,0.5446704016975954
cat__Sender_Sector_28104.0,0.544659245210146
cat__Sender_Sector_214.0,0.5446573309050563
cat__Sender_Sector_49640.0,0.5446557472752928
cat__Sender_Sector_9793.0,0.5446366861710252
cat__Sender_Sector_10071.0,0.5446294210216587
cat__Sender_Sector_15219.0,0.5446224937609698
cat__Sender_Sector_13130.0,0.5446176728951354
cat__Sender_Sector_14441.0,0.5445993224947125
cat__Sender_Sector_5367.0,0.5445935082304993
cat__Sender_Sector_42426.0,0.5445767439470405
cat__Sender_Sector_18871.0,0.5445682600839999
cat__Sender_Sector_1073.0,0.5445678357021615
cat__Sender_Sector_19029.0,0.5445676142345385
cat__Sender_Sector_37644.0,0.544566678670878
cat__Sender_Sector_9153.0,0.5445418374575767
cat__Sender_Sector_35699.0,0.544530538925558
cat__Sender_Sector_43255.0,0.5445293497746068
cat__Sender_Sector_19135.0,0.5445115537162795
cat__Sender_Sector_29325.0,0.5444902986671948
cat__Sender_Sector_25984.0,0.5444812143704382
cat__Sender_Sector_44018.0,0.544447534625006
cat__Sender_Sector_16903.0,0.5444473752273848
cat__Sender_Sector_16368.0,0.544445437711897
cat__Sender_Sector_28254.0,0.5444399728444101
cat__Sender_Sector_14313.0,0.5444358508812623
cat__Sender_Sector_6911.0,0.5444341207573973
cat__Sender_Sector_41102.0,0.5444265915010993
cat__Sender_Sector_39516.0,0.5444243563916964
cat__Sender_Sector_38070.0,0.544421101409581
cat__Sender_Sector_25301.0,0.5444203313780384
cat__Sender_Sector_27579.0,0.5444131264892942
cat__Sender_Sector_2920.0,0.54440615236317
cat__Sender_Sector_17926.0,0.5443986550617719
cat__Sender_Sector_34678.0,0.5443985694154954
cat__Sender_Sector_12258.0,0.5443869745586231
cat__Sender_Sector_45572.0,0.5443810313656603
cat__Sender_Sector_8392.0,0.5443754847569655
cat__Sender_Sector_23186.0,0.5443583618243404
cat__Sender_Sector_37184.0,0.544357117523398
cat__Sender_Sector_12563.0,0.5443544118120558
cat__Sender_Sector_14027.0,0.5443528635318587
cat__Sender_Sector_19489.0,0.5443491944228134
cat__Sender_Sector_5837.0,0.5443443638337314
cat__Sender_Sector_28681.0,0.544335203456581
cat__Sender_Sector_46688.0,0.5443294939789025
cat__Sender_Sector_43991.0,0.5443251775809065
cat__Sender_Sector_46166.0,0.5443228408360418
cat__Sender_Sector_1831.0,0.5442960628309652
cat__Sender_Sector_16587.0,0.5442825171369858
cat__Sender_Sector_30397.0,0.5442822904879492
cat__Sender_Sector_9318.0,0.5442723658090065
cat__Sender_Sector_45682.0,0.5442660212003684
cat__Sender_Sector_3400.0,0.5442599983403964
cat__Sender_Sector_34945.0,0.5442483320381789
cat__Sender_Sector_4861.0,0.5442337877903698
cat__Sender_Sector_19332.0,0.5442158681914585
cat__Sender_Sector_8496.0,0.5442006042787467
cat__Sender_Sector_19140.0,0.5441797507844489
cat__Sender_Sector_1606.0,0.5441759129400946
cat__Sender_Sector_29348.0,0.5441703433119633
cat__Sender_Sector_4309.0,0.5441508003360876
cat__Sender_Sector_401.0,0.5441442636609733
cat__Sender_Sector_6864.0,0.5441408275707009
cat__Sender_Sector_37514.0,0.5441386932431764
cat__Sender_Sector_11997.0,0.5441276870056366
cat__Sender_Sector_8735.0,0.5441268236733336
cat__Sender_Sector_6541.0,0.5441253617900362
cat__Sender_Sector_40884.0,0.544121348487327
cat__Sender_Sector_33543.0,0.5441169822189053
cat__Sender_Sector_39071.0,0.5441004593627524
cat__Sender_Sector_28787.0,0.5440833570555791
cat__Sender_Sector_32157.0,0.5440775063847632
cat__Sender_Sector_1698.0,0.5440745264275749
cat__Sender_Sector_14592.0,0.54407224079344
cat__Sender_Sector_5584.0,0.5440594394000207
cat__Sender_Sector_37045.0,0.5440557091551885
cat__Sender_Sector_19279.0,0.544053705956801
cat__Sender_Sector_3292.0,0.5440499442648487
cat__Sender_Sector_41270.0,0.544047820710704
cat__Sender_Sector_13602.0,0.5440473374232583
cat__Sender_Sector_20171.0,0.5440470002962727
cat__Sender_Sector_32921.0,0.5440385252472291
cat__Sender_Sector_8738.0,0.5440222498446406
cat__Sender_Sector_45769.0,0.5440064663038031
cat__Sender_Sector_15621.0,0.5440064112176013
cat__Sender_Sector_29119.0,0.5439959992990627
cat__Sender_Sector_37951.0,0.5439929510826422
cat__Sender_Sector_29748.0,0.5439866186171959
cat__Sender_Sector_47707.0,0.5439839247131044
cat__Sender_Sector_14237.0,0.5439547506490457
cat__Sender_Sector_7319.0,0.5439543137931511
cat__Sender_Sector_27788.0,0.5439383306328529
cat__Sender_Sector_47234.0,0.543905060345281
cat__Sender_Sector_3045.0,0.5439037570890106
cat__Sender_Sector_3303.0,0.5438923244519526
cat__Sender_Sector_11318.0,0.5438849581841312
cat__Sender_Sector_19888.0,0.5438804910925612
cat__Sender_Sector_45137.0,0.5438804735268586
cat__Sender_Sector_32406.0,0.5438591317380566
cat__Sender_Sector_27464.0,0.5438499403892719
cat__Sender_Sector_13052.0,0.5438467086153606
cat__Sender_Sector_29235.0,0.5438460353001932
cat__Sender_Sector_37307.0,0.543835957022259
cat__Sender_Sector_38342.0,0.5438345784728467
cat__Sender_Sector_33717.0,0.5438333348013004
cat__Sender_Sector_22668.0,0.5438311847775414
cat__Sender_Sector_13095.0,0.5438235800948851
cat__Sender_Sector_28156.0,0.5438157452362474
cat__Sender_Sector_26080.0,0.543793650482993
cat__Sender_Sector_14799.0,0.5437788557161825
cat__Sender_Sector_37087.0,0.5437779981618048
cat__Sender_Sector_12025.0,0.543776269908531
cat__Sender_Sector_40825.0,0.5437743913244948
cat__Sender_Sector_16566.0,0.5437726816696452
cat__Sender_Sector_5912.0,0.5437712659263806
cat__Sender_Sector_5096.0,0.5437659757413943
cat__Sender_Sector_2132.0,0.5437629586680124
cat__Sender_Sector_17585.0,0.5437581117420165
cat__Sender_Sector_29785.0,0.5437527878837601
cat__Sender_Sector_28692.0,0.5437483228710426
cat__Sender_Sector_15155.0,0.5437441842084452
cat__Sender_Sector_41077.0,0.5437430441514464
